# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Pushing Kick'           |3        |0           |30    |30       |2          |30        |70        |5       |{'kick', 'pushing'}           |['do_knockback']               |1    |5    
'Pushing Knee'           |1        |0           |30    |30       |2          |30        |70        |5       |{'knee', 'pushing'}           |['do_knockback']               |1    |2    
'Pushing Nerve Claw'     |1        |0           |20    |30       |1          |20        |50        |25      |{'pushing', 'nerve', 'claw'}  |['do_mob_dam', 'do_knockback'] |3    |3    
'Pushing Nerve Elbow'    |1        |0           |30    |25       |1          |30        |60        |25      |{'elbow', 'nerve', 'pushing'} |['do_mob_dam', 'do_knockback'] |3    |3    
'Pushing Nerve Headbutt' |1        |0           |40    |15       |1          |20        |60        |25      |{'pushing', 'nerve', 'head'}  |['do_mob_dam', 'do_knockback'] |3    |1    
'Pushing Nerve Kick'     |3        |0           |30    |30       |2          |30        |70        |25      |{'kick', 'nerve', 'pushing'}  |['do_mob_dam', 'do_knockback'] |3    |5    
'Pushing Nerve Knee'     |1        |0           |30    |30       |2          |30        |70        |25      |{'nerve', 'knee', 'pushing'}  |['do_mob_dam', 'do_knockback'] |3    |2    
'Pushing Nerve Palm'     |2        |0           |23    |26       |1          |20        |50        |25      |{'nerve', 'palm', 'pushing'}  |['do_mob_dam', 'do_knockback'] |3    |4    
'Pushing Nerve Punch'    |2        |0           |26    |23       |1          |20        |50        |25      |{'nerve', 'punch', 'pushing'} |['do_mob_dam', 'do_knockback'] |3    |5    
'Pushing Palm'           |2        |0           |23    |26       |1          |20        |50        |5       |{'palm', 'pushing'}           |['do_knockback']               |1    |4    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                         |functions                         |tier |freq 
'Pushing Precise Claw'      |1        |0           |20    |36       |1          |20        |55        |10      |{'pushing', 'precise', 'claw'}   |['do_knockback']                  |3    |3    
'Pushing Precise Elbow'     |1        |0           |30    |30       |1          |30        |66        |10      |{'elbow', 'precise', 'pushing'}  |['do_knockback']                  |3    |3    
'Pushing Precise Headbutt'  |1        |0           |40    |18       |1          |20        |66        |10      |{'pushing', 'precise', 'head'}   |['do_knockback']                  |3    |1    
'Pushing Precise Kick'      |3        |0           |30    |36       |2          |30        |77        |10      |{'kick', 'precise', 'pushing'}   |['do_knockback']                  |3    |5    
'Pushing Precise Knee'      |1        |0           |30    |36       |2          |30        |77        |10      |{'precise', 'knee', 'pushing'}   |['do_knockback']                  |3    |2    
'Pushing Precise Palm'      |2        |0           |23    |31       |1          |20        |55        |10      |{'precise', 'palm', 'pushing'}   |['do_knockback']                  |3    |4    
'Pushing Precise Punch'     |2        |0           |26    |28       |1          |20        |55        |10      |{'punch', 'precise', 'pushing'}  |['do_knockback']                  |3    |5    
'Pushing Punch'             |2        |0           |26    |23       |1          |20        |50        |5       |{'punch', 'pushing'}             |['do_knockback']                  |1    |5    
'Pushing Shocking Claw'     |1        |0           |20    |30       |1          |20        |50        |25      |{'shocking', 'pushing', 'claw'}  |['do_shock_move', 'do_knockback'] |3    |3    
'Pushing Shocking Elbow'    |1        |0           |30    |25       |1          |30        |60        |25      |{'shocking', 'elbow', 'pushing'} |['do_shock_move', 'do_knockback'] |3    |3    
'Pushing Shocking Headbutt' |1        |0           |40    |15       |1          |20        |60        |25      |{'shocking', 'pushing', 'head'}  |['do_shock_move', 'do_knockback'] |3    |1    
'Pushing Shocking Kick'     |3        |0           |30    |30       |2          |30        |70        |25      |{'shocking', 'kick', 'pushing'}  |['do_shock_move', 'do_knockback'] |3    |5    
'Pushing Shocking Knee'     |1        |0           |30    |30       |2          |30        |70        |25      |{'shocking', 'knee', 'pushing'}  |['do_shock_move', 'do_knockback'] |3    |2    
'Pushing Shocking Palm'     |2        |0           |23    |26       |1          |20        |50        |25      |{'shocking', 'palm', 'pushing'}  |['do_shock_move', 'do_knockback'] |3    |4    
'Pushing Shocking Punch'    |2        |0           |26    |23       |1          |20        |50        |25      |{'shocking', 'punch', 'pushing'} |['do_shock_move', 'do_knockback'] |3    |5    
'Pushing Solar Claw'        |1        |0           |20    |30       |1          |20        |50        |25      |{'pushing', 'solar', 'claw'}     |['do_stam_dam', 'do_knockback']   |3    |3    
'Pushing Solar Elbow'       |1        |0           |30    |25       |1          |30        |60        |25      |{'pushing', 'elbow', 'solar'}    |['do_stam_dam', 'do_knockback']   |3    |3    
'Pushing Solar Headbutt'    |1        |0           |40    |15       |1          |20        |60        |25      |{'pushing', 'solar', 'head'}     |['do_stam_dam', 'do_knockback']   |3    |1    
'Pushing Solar Kick'        |3        |0           |30    |30       |2          |30        |70        |25      |{'pushing', 'kick', 'solar'}     |['do_stam_dam', 'do_knockback']   |3    |5    
'Pushing Solar Knee'        |1        |0           |30    |30       |2          |30        |70        |25      |{'pushing', 'knee', 'solar'}     |['do_stam_dam', 'do_knockback']   |3    |2    
'Pushing Solar Palm'        |2        |0           |23    |26       |1          |20        |50        |25      |{'pushing', 'palm', 'solar'}     |['do_stam_dam', 'do_knockback']   |3    |4    
'Pushing Solar Punch'       |2        |0           |26    |23       |1          |20        |50        |25      |{'pushing', 'punch', 'solar'}    |['do_stam_dam', 'do_knockback']   |3    |5    
'Pushing Strong Claw'       |1        |0           |24    |30       |1          |22        |50        |10      |{'pushing', 'strong', 'claw'}    |['do_knockback']                  |3    |3    
'Pushing Strong Elbow'      |1        |0           |36    |25       |1          |33        |60        |10      |{'elbow', 'strong', 'pushing'}   |['do_knockback']                  |3    |3    
'Pushing Strong Headbutt'   |1        |0           |48    |15       |1          |22        |60        |10      |{'pushing', 'strong', 'head'}    |['do_knockback']                  |3    |1    
