# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Long Energy Punch'       |3        |0           |26    |24       |1          |20        |50        |15      |{'long', 'punch', 'energy'}                    |['do_qi_based_dam']                                               |3    |4    
'Long Energy Sweep'       |3        |0           |20    |20       |2          |30        |80        |15      |{'kick', 'long', 'takedown', 'energy'}         |['do_takedown', 'do_qi_based_dam']                                |3    |1    
'Long Energy Throw'       |2        |0           |10    |30       |3          |30        |90        |15      |{'long', 'grappling', 'takedown', 'energy'}    |['do_takedown', 'do_qi_based_dam']                                |3    |1    
'Long Energy Trip'        |2        |0           |10    |20       |1          |20        |70        |15      |{'long', 'grappling', 'takedown', 'energy'}    |['do_takedown', 'do_qi_based_dam']                                |3    |1    
'Long Ferocious Claw'     |2        |0           |23    |23       |1          |23        |50        |20      |{'long', 'ferocious', 'claw'}                  |['cause_bleeding', 'do_speed_based_dam', 'do_strength_based_dam'] |4    |2    
'Long Ferocious Elbow'    |2        |0           |30    |25       |1          |32        |60        |20      |{'elbow', 'long', 'ferocious'}                 |['do_speed_based_dam', 'do_strength_based_dam']                   |4    |2    
'Long Ferocious Headbutt' |2        |0           |33    |24       |1          |24        |60        |20      |{'head', 'long', 'ferocious'}                  |['do_speed_based_dam', 'do_strength_based_dam']                   |4    |1    
'Long Ferocious Kick'     |4        |0           |27    |23       |2          |36        |70        |25      |{'kick', 'long', 'ferocious'}                  |['do_speed_based_dam', 'do_strength_based_dam']                   |5    |4    
'Long Ferocious Knee'     |2        |0           |32    |25       |2          |30        |70        |20      |{'long', 'ferocious', 'knee'}                  |['do_speed_based_dam', 'do_strength_based_dam']                   |4    |1    
'Long Ferocious Palm'     |3        |0           |24    |26       |1          |23        |48        |20      |{'long', 'ferocious', 'palm'}                  |['do_speed_based_dam', 'do_strength_based_dam']                   |4    |3    
'Long Ferocious Punch'    |3        |0           |26    |24       |1          |24        |50        |20      |{'long', 'ferocious', 'punch'}                 |['do_speed_based_dam', 'do_strength_based_dam']                   |4    |4    
'Long Ferocious Sweep'    |3        |0           |20    |20       |2          |36        |80        |20      |{'kick', 'long', 'ferocious', 'takedown'}      |['do_takedown', 'do_speed_based_dam', 'do_strength_based_dam']    |4    |1    
'Long Ferocious Throw'    |2        |0           |10    |30       |3          |36        |90        |20      |{'long', 'grappling', 'ferocious', 'takedown'} |['do_takedown', 'do_speed_based_dam', 'do_strength_based_dam']    |4    |1    
'Long Ferocious Trip'     |2        |0           |10    |20       |1          |24        |70        |20      |{'long', 'grappling', 'ferocious', 'takedown'} |['do_takedown', 'do_speed_based_dam', 'do_strength_based_dam']    |4    |1    
'Long Headbutt'           |2        |0           |33    |24       |1          |20        |60        |5       |{'head', 'long'}                               |[]                                                                |1    |1    
'Long Heavy Claw'         |2        |0           |28    |21       |1          |24        |50        |10      |{'long', 'heavy', 'claw'}                      |['cause_bleeding']                                                |2    |2    
'Long Heavy Elbow'        |2        |0           |36    |22       |1          |34        |60        |10      |{'elbow', 'long', 'heavy'}                     |[]                                                                |2    |2    
'Long Heavy Headbutt'     |2        |0           |40    |22       |1          |25        |60        |10      |{'head', 'long', 'heavy'}                      |[]                                                                |2    |1    
'Long Heavy Kick'         |4        |0           |32    |21       |2          |38        |70        |15      |{'kick', 'long', 'heavy'}                      |[]                                                                |3    |4    
'Long Heavy Knee'         |2        |0           |38    |22       |2          |31        |70        |10      |{'long', 'knee', 'heavy'}                      |[]                                                                |2    |1    
'Long Heavy Palm'         |3        |0           |29    |23       |1          |24        |48        |10      |{'long', 'heavy', 'palm'}                      |[]                                                                |2    |3    
'Long Heavy Punch'        |3        |0           |31    |22       |1          |25        |50        |10      |{'long', 'punch', 'heavy'}                     |[]                                                                |2    |4    
'Long Kick'               |4        |0           |27    |23       |2          |30        |70        |10      |{'kick', 'long'}                               |[]                                                                |2    |4    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                       |functions                                |tier |freq 
'Long Knee'               |2        |0           |32    |25       |2          |25        |70        |5       |{'long', 'knee'}                               |[]                                       |1    |1    
'Long Light Claw'         |2        |0           |18    |25       |1          |14        |50        |10      |{'long', 'light', 'claw'}                      |['cause_bleeding']                       |2    |2    
'Long Light Elbow'        |2        |0           |24    |28       |1          |20        |60        |10      |{'elbow', 'long', 'light'}                     |[]                                       |2    |2    
'Long Light Headbutt'     |2        |0           |26    |26       |1          |15        |60        |10      |{'head', 'light', 'long'}                      |[]                                       |2    |1    
'Long Light Kick'         |4        |0           |22    |25       |2          |22        |70        |15      |{'kick', 'long', 'light'}                      |[]                                       |3    |4    
